Symbol,Date,Open,High,Low,Close,Volume,Premarket High,Morning High,Outstanding Shares,Market Cap,GAP%
AKCA,2020-08-31,18.27,19.65,18.15,18.28,6751837,19.53,19.6499,101600000,1856232000,60.54
UTSI,2020-08-31,1.79,2.09,1.35,1.5,37962500,2.24,2.09,35930000,64494350,30.07
GNW,2020-08-31,3.31,3.32,2.88,3.02,40423329,3.68,3.32,505600000,1673536000,39.66
AIMT,2020-08-31,34.21,34.28,34.15,34.22,44642326,34.35,34.28,65450000,2239044500,171.51
JNCE,2020-09-01,7.65,8.58,6.67,7.53,43166477,11.81,8.58,34070000,260635500,58.06
ZM,2020-09-01,439.51,478,410.68,457.69,53344833,460.47,478,182110000,80039166100,35.19
GOGO,2020-09-01,6.21,8,5.85,7.37,71156592,6.93,6.8751,85060000,527797300,20.72
JILL,2020-09-01,0.85,1.13,0.52,0.54,98713753,1.11,1.13,44800000,37918720,120.13
KODK,2020-09-01,9.48,9.87,7.21,7.3,107495342,10.37,9.87,75680000,717446400,58.53
SHLO,2020-09-02,0.33,0.34,0.26,0.3,8646588,0.44,0.3368,24220000,7965958,26.5
PSV,2020-09-02,0.86,1,0.68,0.77,41481589,1.03,0.9999,31330000,26915603,43.18
LONE,2020-09-02,0.49,0.53,0.34,0.37,43259296,0.635,0.5307,25380000,12423510,83.26
FEAC,2020-09-02,13.65,14.7,12.22,14.02,46298561,13.75,13.75,69000000,941850000,24.09
PHX,2020-09-03,2.04,2.2,1.87,1.93,1041648,2.3,2.2,21410000,43676400,21.43
GMO,2020-09-03,0.17,0.17,0.13,0.13,12403264,0.18,0.17,152930000,25233450,41.39
EARS,2020-09-03,1.28,1.4,0.86,1.01,57403690,1.46,1.4,4610000,5900800,54.22
KCAC,2020-09-03,16.2,18.98,14.6,18.74,87485567,16.41,17.5,23000000,372600000,62
SHLO,2020-09-03,0.43,0.81,0.4,0.59,193089015,0.506,0.7445,24220000,10358894,44.93
RETO,2020-09-04,0.7,1.14,0.63,0.73,31008573,0.77,1.14,23160000,16258320,20
DPW,2020-09-04,2.26,2.35,1.73,1.97,46112196,2.37,2.35,11060000,24995600,45.81
KCAC,2020-09-04,22.85,25.75,19.24,22.5,52930596,23.9,25.75,23000000,525550000,21.93
ALBO,2020-09-08,45.55,49,37.51,39.62,6892701,52.9,49,14990000,682794500,66.42
NSPR,2020-09-08,0.48,0.49,0.36,0.37,22645317,0.55,0.495,33360000,16179600,42.23
NKLA,2020-09-08,46,54.56,42.44,50.05,134889607,54.37,50.48,378980000,17433080000,29.4
LUB,2020-09-08,1.91,2.33,1.65,2.22,166826971,2.02,2.27,30630000,58503300,81.9
WTRE,2020-09-09,21.55,26.28,21.46,22.3,1064696,24.5,26.2799,19890000,428629500,20.59
NWGI,2020-09-09,1.93,2.2,1.66,1.82,13456655,2.27,2.2,16670000,32173100,20.62
TRIL,2020-09-09,13.78,14.15,12.6,13.59,34226436,14.31,14.15,84580000,1165512400,45.67
ITCI,2020-09-09,31.1,33.74,27.87,31.86,43993213,42.99,33.74,67310000,2093341000,68.75
SCON,2020-09-09,0.35,0.53,0.31,0.35,154116147,0.372,0.5279,31520000,10942168,44.65
RH,2020-09-10,398.05,410.49,381.46,385.46,5299889,398.33,410.4899,19290000,7678384500,23.97
VRTU,2020-09-10,50.48,50.5,50,50.42,5596107,51,50.5,30250000,1527020000,24.64
CBL,2020-09-10,0.22,0.22,0.18,0.19,30734571,0.267,0.217,194070000,42113190,22.74
JAGX,2020-09-10,0.52,0.55,0.37,0.38,54510494,0.5595,0.548,42560000,22284416,49.64
YTEN,2020-09-10,7.36,8.45,5.88,6.69,68904371,9.76,8.45,2820000,20755200,69.2
USWS,2020-09-11,0.3,0.3,0.24,0.25,1224259,0.3401,0.3,68360000,20508000,21.02
TAOP,2020-09-11,3.56,3.8,2.57,3.03,16032190,4.49,3.8,7320000,26059200,27.14
AVGR,2020-09-11,0.56,0.58,0.36,0.37,91553071,0.5618,0.58,83560000,46375800,33.77
SGMS,2020-09-14,24.76,28.77,24.52,26.43,12951884,26.49,28.77,94710000,2345019600,30.52
JILL,2020-09-14,0.82,0.85,0.61,0.69,16860169,1.5,0.8454,44820000,36756882,64.25
IMMU,2020-09-14,86.89,86.91,83.29,83.65,80147446,87.77,86.91,231140000,20083754600,105.66
SAVA,2020-09-14,7.15,8.41,5.6,7.75,175097198,9.19,7.5,24920000,178178000,115.36
VXRT,2020-09-14,6.38,8.47,6.04,7.78,204174742,6.47,7.73,109200000,696696000,20.38
LONE,2020-09-15,0.37,0.37,0.27,0.29,11380458,0.52,0.3737,25380000,9390600,37.91
PSTV,2020-09-15,3.32,3.5,2.85,3.03,34411576,4.23,3.5,4270000,14176400,36.07
XELA,2020-09-15,0.46,0.56,0.43,0.46,73770524,0.4989,0.546,147510000,67854600,21.85
MRNS,2020-09-15,3.34,4.07,2.98,3.2,166633713,3.8,4.07,122200000,408148000,58.29
NVUS,2020-09-15,1.07,1.35,0.9,1.11,183192420,1.15,1.35,19390000,20747300,182.32
AXGN,2020-09-16,13,13.49,12.14,12.88,1284287,13.2,13.49,40080000,521040000,20.93
PLIN,2020-09-16,0.96,1.02,0.74,0.78,12274295,1.09,1.02,25740000,24710400,26.4
MYO,2020-09-16,5.11,5.67,4.81,4.99,46103799,6.39,5.67,3670000,18753700,33.77
KODK,2020-09-16,9.44,11.44,8.14,8.51,189717925,10.96,11.44,75680000,714419200,51.52
NAK,2020-09-17,1.21,1.22,1.08,1.14,46589609,1.46,1.22,506590000,612973900,26.56
ENSV,2020-09-17,0.22,0.28,0.17,0.18,112026958,0.229,0.28,55010000,12338743,76.06
SRNE,2020-09-17,10.52,10.6,9.05,9.48,118709998,12.1,10.6,255100000,2683652000,25.84
WPRT,2020-09-18,2.05,2.42,1.99,2.25,80619479,2.35,2.42,136860000,280563000,26.54
SAVA,2020-09-18,8.75,10.45,8.4,10.07,117051122,9.4,10.1297,24920000,218050000,23.41
NTN,2020-09-21,2.4,2.79,1.83,1.95,27905808,2.56,2.79,2950000,7080000,20.6
AMPE,2020-09-21,1.28,1.39,1.03,1.08,44938391,1.29,1.39,176540000,225971200,35.97
ZOM,2020-09-21,0.1,0.11,0.1,0.1,81596192,0.1096,0.114,564050000,58943225,49.29
ONTX,2020-09-21,0.4,0.44,0.35,0.36,101303527,0.456,0.4396,179650000,71860000,24.3
DTEA,2020-09-22,1.12,1.15,0.95,1.03,5554101,1.49,1.15,26100000,29232000,29.66
CVNA,2020-09-22,210.86,234.74,200.94,226.83,11424839,221.98,229.68,69440000,14642118400,21.41
NAOV,2020-09-22,1.09,1.48,1.07,1.2,220012389,1.29,1.35,9520000,10376800,84.81
ACET,2020-09-23,12.51,14.93,11.1,11.27,1599572,13.89,14.93,19590000,245070900,22.95
MNOV,2020-09-23,6.66,6.76,5.71,5.99,16559707,7.81,6.76,44370000,295504200,20.22
POAI,2020-09-23,1.06,1.15,0.92,0.99,36076744,1.23,1.15,15420000,16345200,25.34
SPI,2020-09-23,3.54,46.67,3.3,14,348301812,4.03,9.25,14840000,52533600,237.95
PRTH,2020-09-24,3.06,3.06,2.42,2.51,50827,2.91,3.06,67170000,205540200,20.95
LOGC,2020-09-24,7.5,8.2,6.96,7,1183005,9,8.2,23640000,177300000,38.76
KLDO,2020-09-24,6.57,9.35,6.18,8.84,4404330,7,8.26,35550000,233563500,29.08
SSP,2020-09-24,13.9,15,11.1,11.27,8860704,19,15,69580000,967162000,32.76
OPTT,2020-09-24,1.1,1.18,0.91,0.99,8889428,1.29,1.18,18620000,20482000,20.88
ADXS,2020-09-24,0.48,0.48,0.35,0.37,9724325,0.5875,0.483,66230000,31710924,24.33
OMI,2020-09-24,19.19,22.16,19.1,20.31,18099514,19.49,22.16,63780000,1223938200,39.16
PECK,2020-09-24,4.54,14.3,4.15,7.9,28272078,5,14.3,5300000,24062000,33.14
SPI,2020-09-24,27.1,28.71,12.5,13.1,29554929,30,28.71,14840000,402164000,93.57
OEG,2020-09-24,0.94,1.23,0.62,0.68,32548503,1.89,1.23,30420000,28594800,82.52
NETE,2020-09-24,15.31,15.75,7.73,8.6,39863297,17.5,15.75,4600000,70426000,136.63
POLA,2020-09-24,4.16,6.56,3.21,3.69,72516670,5.69,6.56,11380000,47340800,116.67
CBAT,2020-09-24,1.12,1.95,0.98,1.35,89551177,1.45,1.37,65150000,72968000,27.27
SUNW,2020-09-24,4.6,8.5,3.3,3.93,267804839,8.3,8.5,16629999,76497995.4,296.55
JE,2020-09-24,0.43,0.81,0.35,0.56,438768722,0.998,0.81,151640000,65296184,53.24
STND,2020-09-25,32.45,32.6,32.26,32.45,964124,32.6,32.6,4660000,151217000,72.97
OPTT,2020-09-25,1.24,1.25,0.96,1.05,8712685,1.69,1.25,18620000,23088800,25.63
TATT,2020-09-25,7.25,7.41,5,5.82,15883572,8.55,7.41,8880000,64380000,80.35
SYPR,2020-09-25,1.23,1.86,1.13,1.32,32575009,1.69,1.86,21380000,26297400,32.24
SGBX,2020-09-25,2.98,3.3,2.05,2.17,54212304,4.94,3.3,8600000,25628000,96.05
AIHS,2020-09-25,0.88,1.05,0.69,0.75,88413720,1.1,1.04,43360000,38156800,29.39
GNUS,2020-09-25,1.27,1.49,1.16,1.25,156628477,1.33,1.49,219030000,278168100,22.12
CBAT,2020-09-25,3.5,3.75,1.94,2.45,198506690,4.16,3.75,65150000,228025000,159.26
JE,2020-09-25,0.68,0.75,0.34,0.35,265034233,0.79,0.75,151640000,102372164,20.55
STAF,2020-09-28,0.68,0.73,0.57,0.64,2250027,1,0.73,9320000,6334804,21.77
PRCP,2020-09-28,6.84,6.85,6.79,6.82,3747490,6.9,6.85,9720000,66484800,67.24
ENSV,2020-09-28,0.17,0.19,0.15,0.16,24565948,0.24,0.1888,55010000,9588243,28.35
GLBS,2020-09-28,0.14,0.16,0.13,0.15,62725867,0.151,0.156,175590000,24231420,23.1
OXBR,2020-09-28,1.55,9.62,1.55,2.95,140357969,4.38,9.62,5730000,8881500,44.86
MXC,2020-09-29,6.02,6.49,4.43,5.1,1740996,9.42,6.49,2040000,12280800,45.06
FLUX,2020-09-29,7.44,7.49,5.92,6.85,2279792,7.98,7.49,11020000,81988800,37.78
ARTL,2020-09-29,1.26,1.3,0.86,0.89,4527669,2.29,1.3,4500000,5670000,57.52
AMPY,2020-09-29,1.03,1.08,0.85,0.89,7056230,1.03,1.08,37570000,38697100,28.75
NOVS,2020-09-29,12.55,12.99,11.41,12.18,7740853,13.5,12.99,12650000,158757500,24.5
BRN,2020-09-29,1,1.64,0.87,0.93,12778367,1.86,1.64,8279999,8279999,23.46
GRNQ,2020-09-29,1.48,2.16,1.26,1.59,14671134,2.99,2.16,59170000,87571600,45.1
USEG,2020-09-29,17.23,18.57,6.55,6.77,15580036,22.51,18.57,1400000,24122000,298.84
PED,2020-09-29,1.76,2.33,1.37,1.54,18443531,4.17,2.325,72130000,126948800,44.26
LONE,2020-09-29,0.29,0.36,0.25,0.27,23764946,0.4367,0.3579,25380000,7360200,29.87
WWR,2020-09-29,2.59,2.65,2.06,2.3,30373818,4.93,2.65,8289999,21471097.41,31.47
LMFA,2020-09-29,1.03,1.23,0.81,0.87,61827075,1.55,1.23,15100000,15553000,35.58
APM,2020-09-29,8.22,14.23,4.68,4.76,62262852,29.59,14.23,7950000,65349000,573.77
HUSA,2020-09-29,3.05,6.36,2.75,2.98,146176479,4.5,6.36,6960000,21228000,179.36
ALNA,2020-09-30,1.49,1.78,1.33,1.48,31454520,2.07,1.78,38120000,56798800,23.14
CTEK,2020-09-30,1.96,2.5,1.34,1.57,53222351,2.8,2.08,10600000,20776000,76.58
CTIC,2020-09-30,2.31,2.68,1.9,2.15,107202789,3.82,2.6799,73720000,170293200,120
ITRM,2020-09-30,1.64,2.44,1.02,1.05,213865470,1.76,2.44,21240000,34833600,155.13
AEL,2020-10-01,33.99,34.25,29.6,31.68,8291241,36.25,34.25,91960000,3125720400,54.57
ADES,2020-10-01,5.69,6.25,4.81,5.03,13596651,7.18,6.25,18560000,105606400,40.15
GSUM,2020-10-01,1.73,1.88,1.58,1.69,14607125,1.85,1.88,30080000,51888000,42.56
AMAG,2020-10-01,12.98,13.8,12.55,13.65,29277765,13.54,13.8,34480000,447550400,38.09
WWR,2020-10-01,3.32,3.34,2.65,2.96,29422607,3.59,3.34,9730000,32303600,32.27
ENLV,2020-10-01,10.51,11.83,7.91,8.79,43624252,14.99,11.83,13430000,141149300,76.94
BBBY,2020-10-01,18.3,20.37,17.95,18.75,83797469,18.7,20.37,126030000,2306349000,22.16
SLDB,2020-10-01,5.21,6.1,3.43,3.46,193958327,5.53,6.1,46100000,240181000,156.65
ARA,2020-10-02,11.35,11.83,11.31,11.52,2296838,11.7,11.83,34610000,392823500,64.02
IDT,2020-10-02,8.45,10.49,8.15,9.57,11894648,8.55,10.49,24980000,211081000,22.82
NNOX,2020-10-02,31.22,38.5,29.37,37.44,25784490,33.2,34.61,44760000,1397407200,30.25
LONE,2020-10-02,0.54,0.59,0.31,0.31,106153920,0.76,0.5935,25380000,13707738,120.9
XTNT,2020-10-02,2.25,2.5,1.34,1.57,112535296,2.26,2.5,13240000,29790000,174.29
HGEN,2020-10-05,13.19,13.32,11.51,12.14,2572174,16.7,13.32,51390000,677834100,33.91
EIDX,2020-10-05,67.62,74.75,67.5,73.51,2877915,69.68,74.75,38570000,2608103400,30.24
ENLV,2020-10-05,13.86,15,12.65,14.3,7350939,18.5,15,13430000,186139800,33.91
MYOK,2020-10-05,220.68,224,219.72,220.34,16883059,223.05,224,53000000,11696040000,58.08
CRVS,2020-10-05,5.71,5.74,4.78,4.86,40518373,6.48,5.74,28040000,160108400,40.29
KOS,2020-10-05,1.31,1.32,1.08,1.12,43490405,2.59,1.32,405410000,531087100,27.18
PACD,2020-10-05,0.36,0.36,0.26,0.29,54740016,0.52,0.357499,75200000,26883924.8,27.77
GRNQ,2020-10-05,2.47,2.74,1.75,1.86,133050697,2.94,2.74,59170000,146149900,126.61
AYX,2020-10-06,139,148,137.4,145.96,11620767,144.09,147.5,53500000,7436500000,22.06
XTNT,2020-10-06,1.95,2.28,1.5,1.53,18000225,2.4,2.28,13240000,25818000,28.29
OGEN,2020-10-06,0.78,0.78,0.59,0.6,18514639,0.94,0.7792,61010000,47538992,30.34
WWR,2020-10-06,12.5,14.5,9.3,11.8,128109947,18.5,14.5,9730000,121625000,50.97
PPSI,2020-10-06,3.32,9.43,2.9,4.8,321675853,3.48,9.43,8730000,28983600,111.46
OEG,2020-10-07,0.74,1.31,0.65,0.84,24558256,0.7693,0.84,30420000,22373910,20.14
PECK,2020-10-07,13.04,14.42,10.22,10.5,24844118,14.48,14.42,5300000,69112000,79.61
RAVE,2020-10-07,1.98,2.36,0.92,1.17,66880595,3.82,2.02,15470000,30646070,285.41
SUNW,2020-10-07,4.59,4.85,3.73,4.06,88063553,5.19,4.85,16629999,76331695.41,63.93
AREC,2020-10-07,3.09,4.93,2.47,2.6,160000085,3.3,4.93,26250000,81112500,89.57
OPTT,2020-10-07,3.18,3.72,2.68,2.98,165484540,4.38,3.72,18620000,59211600,45.87
ALJJ,2020-10-08,1.06,1.12,0.93,1.04,2428485,1.6,1.12,42170000,44700200,27.71
CPSS,2020-10-08,4.91,5.12,4.37,4.69,6023129,6.19,5.12,22510000,110524100,47.45
EV,2020-10-08,60.11,60.85,59.04,60.65,14780816,60.8,60.75,114170000,6862758700,46.82
OEG,2020-10-08,1.15,1.25,0.87,1.08,43508106,2.46,1.25,30420000,34983000,37.69
BKYI,2020-10-08,0.68,0.72,0.55,0.55,122677616,0.767,0.72,62380000,42605540,62.58
AGE,2020-10-08,2.24,3.93,2.01,2.48,332114656,2.28,3.93,37690000,84425600,165.37
SDPI,2020-10-09,0.73,0.92,0.53,0.6,15304483,1,0.92,25620000,18702600,77.06
USWS,2020-10-09,0.58,0.64,0.38,0.44,48610602,0.981,0.6398,68360000,39546260,79.99
VVPR,2020-10-09,15.84,24.33,14.1,16.28,111137499,17.3,20.31,13560000,214790400,56.99
SNMP,2020-10-09,1.25,1.6,0.72,0.72,122161526,1.42,1.6,19950000,24937500,237.84
PSHG,2020-10-12,0.84,0.88,0.63,0.64,32997926,1.33,0.88,50160000,42134400,44.18
MDLY,2020-10-12,2.63,2.79,0.97,1.11,66119918,2.66,2.79,6430000,16910900,341.94
HUSN,2020-10-12,0.59,1.06,0.53,0.59,76949904,0.73,1.06,32020000,18923820,35.86
EBON,2020-10-13,11.2,11.59,9.92,10.22,1035428,11.56,11.59,84410000,945392000,21.74
VTNR,2020-10-13,0.61,0.62,0.52,0.58,4196150,0.72,0.62,45560000,27796156,22.02
NXTD,2020-10-13,0.4,0.47,0.37,0.4,15110958,0.6201,0.47,35010000,14039010,20.42
CSCW,2020-10-13,0.68,0.79,0.59,0.63,22579573,0.97,0.79,54160000,36644656,25.3
PED,2020-10-13,2.5,2.55,1.64,1.8,39083390,3.98,2.55,72130000,180325000,86.57
JILL,2020-10-13,1.1,1.15,0.8,0.89,39243702,1.57,1.15,44820000,49302000,60.61
EARS,2020-10-13,1.22,1.3,1,1.03,51489795,1.95,1.3,4610000,5624200,44.46
EFOI,2020-10-14,10.93,11.6,8.06,8.23,8119913,12.54,11.6,3240000,35413200,30.27
XELB,2020-10-14,0.98,1.03,0.82,0.85,8214283,1.47,1.03,19230000,18766557,24.65
GEN,2020-10-14,0.65,0.65,0.53,0.53,11528411,0.88,0.6547,110580000,72396726,25.3
MDRX,2020-10-14,11.09,11.38,10.57,10.9,14012178,12.93,11.38,162970000,1807337300,33.45
OCX,2020-10-14,1.96,2.14,1.65,1.75,30269508,2.52,2.14,67250000,131810000,34.25
IDXG,2020-10-14,4.09,5.72,3.76,3.96,49247694,5.37,5.72,4040000,16523600,37.25
NOVN,2020-10-14,0.74,0.75,0.56,0.57,109000995,0.77,0.75,137470000,102140210,61.52
MDRR,2020-10-14,2.02,6.13,1.99,2.85,137500525,3.09,6.13,4750000,9595000,73.39
MDJH,2020-10-15,5.75,5.83,4.06,4.27,1582615,7.44,5.83,11640000,66930000,21.95
JOB,2020-10-15,1.27,1.46,1.01,1.13,7529769,1.45,1.46,17670000,22440900,25.62
PEI,2020-10-15,0.71,0.78,0.64,0.65,11646432,0.9081,0.779,79490000,56517390,22.67
AVXL,2020-10-15,5.22,5.59,4.49,4.75,11971606,6.5,5.59,60190000,314191800,20.28
HBP,2020-10-15,3.16,3.75,3.07,3.42,22902519,3.3,3.75,26890000,84972400,30.89
HUSN,2020-10-15,0.86,0.88,0.66,0.67,26526443,0.9398,0.88,32020000,27642866,33.84
SPI,2020-10-15,12.16,12.38,8.93,9.14,59155070,14.2,12.38,17800000,216448000,69.36
STAF,2020-10-15,2.18,3.34,1.27,1.32,154193843,2.46,3.34,9320000,20317600,177.35
GTT,2020-10-16,6.56,6.58,5.1,5.35,2454593,7.39,6.58,58820000,385859200,30.94
RWLK,2020-10-16,1.4,1.59,1.3,1.43,15036172,1.87,1.59,19160000,26824000,20.69
NAV,2020-10-16,42.9,43.65,42.57,43.52,17447617,43.75,43.14,99510000,4268979000,21.12
CIT,2020-10-16,23.86,25.7,23.5,25,24224637,24,25.7,98450000,2349017000,20.87
SGBX,2020-10-16,3.63,3.83,2.61,2.73,61429536,4.65,3.83,8600000,31218000,79.7
HTZ,2020-10-16,2.4,2.86,1.67,2.5,1035314674,2.5,2.86,156210000,374904000,133.01
BSTC,2020-10-19,88.15,88.69,88.05,88.69,1624556,88.3,88.25,7350000,647902500,44.46
RESI,2020-10-19,13.44,13.69,13.36,13.44,14527948,13.55,13.6899,58750000,789600000,34.94
CCNC,2020-10-19,3,4.1,1.95,2.29,30399354,6,4.1,30190000,90570000,172.73
BIMI,2020-10-19,3.73,4.09,2.54,2.68,91505969,4.44,4.09,10380000,38717400,92.27
KXIN,2020-10-19,3.3,13.4,2.75,8.15,235290467,4.09,13.4,60470000,199551000,59.42
RWLK,2020-10-20,1.6,1.71,1.37,1.52,15203073,2.36,1.71,19160000,30634924,26.9
ITRM,2020-10-20,1.09,1.38,1.01,1.15,24552468,1.5,1.38,21240000,23070888,27.79
APTX,2020-10-20,5.95,6.47,4.23,4.29,47579472,7.93,6.47,46960000,279412000,62.57
AIHS,2020-10-20,1.87,1.98,1.03,1.13,56144103,2.04,1.98,43360000,81083200,32.62
ACOR,2020-10-20,1.22,1.64,0.93,0.96,110372638,1.8,1.64,47970000,58523400,76.81
CBLI,2020-10-20,4.5,5.43,3.08,3.17,147802457,4.54,5.43,13020000,58590000,107.37
VOC,2020-10-21,1.79,1.89,1.64,1.8,2083853,2.67,1.89,17000000,30430000,22.6
CALX,2020-10-21,26.04,27.78,24.11,25.45,5701214,26.13,27.78,61420000,1599376800,23.3
TGC,2020-10-21,2.7,4.36,1.35,1.42,69390537,4,4.36,10680000,28836000,178.21
GPOR,2020-10-21,0.34,0.34,0.23,0.25,70912477,0.464,0.3387,160120000,54200620,28.17
PLIN,2020-10-21,1.28,1.5,1.02,1.16,92775403,1.98,1.43,25740000,32947200,48.84
ASTC,2020-10-21,4.88,6.14,2.13,2.68,126368141,6.65,6.14,7840000,38259200,188.76
MRIN,2020-10-21,2.7,5.7,1.88,3.76,169098826,8,4.89,6960000,18792000,78.81
SNAP,2020-10-21,34.97,38.89,34.52,36.5,255792133,35.6,38.81,1211080000,42351467600,22.92
OLB,2020-10-22,5.21,6.1,3.65,3.83,2361610,6,6.1,6110000,31833100,23.17
ALGN,2020-10-22,424.32,459,424,453.23,5115956,426.99,459,78790000,33432172800,26.36
SQBG,2020-10-22,14.88,18.6,8.24,8.57,20589768,17.32,18.6,1650000,24552000,161.05
BGI,2020-10-22,1.22,1.33,0.92,1.07,34507237,1.49,1.33,10250000,12505000,39.46
BPTH,2020-10-22,5.31,6.09,4.77,5.26,49275243,7.17,6.09,3690000,19606815,29.91
EVK,2020-10-22,2.56,6.76,2.55,2.6,149218375,4.45,6.76,14810000,37913600,122.61
KBLM,2020-10-23,10.81,11.36,10.8,11.04,34972,10.93,11.355,5370000,58049700,33.46
SAVA,2020-10-23,10.89,10.92,9.08,9.32,8285246,11.44,10.9175,24920000,271378800,23.33
EVK,2020-10-23,3.35,3.83,2.73,2.74,18438187,4.88,3.83,14810000,49613500,28.85
DOGZ,2020-10-23,2.39,3.42,1.91,2.07,38440722,3.09,3.42,16850000,40271500,48.45
ZDGE,2020-10-23,3.08,3.27,2.11,2.54,44993750,3.2,3.27,11680000,35974400,96.18
SCKT,2020-10-23,3.79,4.5,2.41,2.55,170926890,4.03,4.5,6050000,22929500,159.59
YVR,2020-10-26,2.09,2.2,1.66,1.85,19521135,2.4,2.2,10270000,21464300,25.15
GOVX,2020-10-26,3.84,4.4,3.2,3.42,21859623,4.55,4.4,3560000,13670400,26.32
TTNP,2020-10-26,0.17,0.17,0.15,0.15,37639182,0.247,0.1689,116760000,19265400,20.26
GRIL,2020-10-26,2.21,2.69,1.9,2.04,84019925,3.07,2.69,11090000,24508900,44.44
DSS,2020-10-26,5.54,7.62,4.94,6.82,120006400,6.83,7.08,5120000,28364800,37.13
GOED,2020-10-27,16.22,17.75,8.27,8.27,13666967,17.81,17.75,6110000,99104200,134.73
STAF,2020-10-27,1.6,1.61,1.21,1.23,14733831,1.87,1.61,9320000,14912000,23.08
SPI,2020-10-27,9.73,9.78,8.39,8.82,19178712,11.87,9.78,17800000,173194000,22.54
SRRK,2020-10-27,17.25,31.69,17.25,30.02,53359145,17.25,26.85,29880000,515430000,25.73
ISIG,2020-10-27,1.37,1.74,1.15,1.28,102151434,1.69,1.74,12200000,16714000,44.23
AUVI,2020-10-28,10.37,10.75,7.58,8.14,18441782,12.8,10.75,6540000,67819800,62.79
TUP,2020-10-28,27.13,30.19,26.24,28.8,24211752,27.39,29.99,49120000,1332625600,27.25
SCKT,2020-10-28,3.71,3.74,2.84,3.08,28732172,4.33,3.74,6050000,22445500,47.22
TTNP,2020-10-28,0.17,0.25,0.14,0.17,262941952,0.2314,0.2507,116760000,19732440,31.83
MGEN,2020-10-28,1.16,1.37,0.82,1.26,266976049,1.44,1.24,56610000,65384550,122.16
IPHI,2020-10-29,135.91,143.64,128.63,140.6,12813597,159.47,142.5,51930000,7057806300,22.47
ITP,2020-10-29,1.02,1.03,0.84,0.85,32435462,1.24,1.03,28520000,29090400,27.5
UUU,2020-10-29,4.74,5.11,3.06,3.27,72775277,4.92,5.11,2310000,10949400,135.82
PINS,2020-10-29,64,68.93,61.12,62.51,129237118,66.45,68.93,462680000,29611520000,29.95
SDPI,2020-10-30,0.56,0.62,0.47,0.49,5368308,0.67,0.6189,25620000,14347200,31.42
AIRI,2020-10-30,1.37,1.53,1.14,1.32,17260102,1.92,1.53,30620000,41949400,32.66
EIGI,2020-11-02,9.44,9.48,9.32,9.41,18143470,9.52,9.48,140740000,1328585600,62.48
SUP,2020-11-02,1.56,2.08,1.42,1.97,40130999,1.88,1.79,25590000,39920400,26.83
ISIG,2020-11-02,1.1,1.33,0.99,1.02,55641582,1.32,1.33,12200000,13420000,32.51
DBVT,2020-11-02,2.53,2.61,1.76,1.76,74648193,2.97,2.61,54930000,138972900,76.92
ALSK,2020-11-03,3.04,3.07,2.98,3.04,11383097,3.29,3.04,53670000,163135332,59.14
APVO,2020-11-03,8,11.42,7.07,11.23,31117246,9.24,8.03,3230000,25840000,26.98
SNDL,2020-11-03,0.2,0.2,0.18,0.19,82351081,0.2395,0.205,223500000,45147000,22.42
BBGI,2020-11-03,1.89,2.05,1.63,1.7,128584466,2.36,2.05,11350000,21451500,52.42
DRAD,2020-11-04,3.1,3.34,2.83,2.96,47827710,3.37,3.34,4700000,14570000,22.29
LYFT,2020-11-04,31.7,32.12,28.31,29.19,60939037,31.98,32.12,303280000,9613976000,20.85
RYAM,2020-11-05,4.42,4.5,3.95,4.37,1061807,4.22,4.42,63350000,280007000,23.12
REZI,2020-11-05,14.2,16.37,13.45,15.39,4890864,15.2,15.49,123430000,1752706000,25.11
YGYI,2020-11-05,0.56,0.69,0.53,0.59,5812583,0.647,0.6374,30270000,16951200,32.58
ALTM,2020-11-05,18.27,31.9,16.72,30.54,12016415,20.25,27.38,3750000,68512500,82.15
UPWK,2020-11-05,25.87,30.95,25.52,29.03,20489393,26.3,30.95,120280000,3111643600,27.94
KXIN,2020-11-05,5.04,5.05,3.53,3.77,45590646,5.33,5.0501,60470000,304768800,81.95
HOFV,2020-11-05,3.04,6.45,2.96,3.41,94156500,6.13,6.45,31850000,96824000,60
FTSI,2020-11-06,5.25,5.69,3.81,4.6,7201123,7.69,5.69,5380000,28245000,60.55
SMLP,2020-11-06,1.01,1.01,0.8,0.88,17292619,1.45,1.01,55880000,56438800,29.49
GPRO,2020-11-06,7.96,8.82,7.53,7.66,18048387,8.4,8.82,128940000,1026362400,20.24
MOGO,2020-11-06,2.31,2.46,1.71,1.89,70859247,2.75,2.46,28850000,66643500,72.39
ACB,2020-11-06,8.13,12.18,8.12,9.79,463417886,8.66,12.18,121530000,988038900,29.67
SNDL,2020-11-06,0.28,0.54,0.25,0.25,752252437,0.3281,0.54,223500000,62535300,27.18
IFS,2020-11-09,25.25,25.75,21.46,23,104708,21.5,25.75,115450000,2915112500,24.38
ARKR,2020-11-09,12.51,12.51,10.9,10.9,108064,11.5,12.51,3500000,43785000,27.91
ARQT,2020-11-09,22.16,22.16,20.01,20.78,226547,20.48,22.16,43630000,966840800,21.42
DTSS,2020-11-09,2.61,2.61,1.95,2.09,250330,2.74,2.61,20940000,54653400,30.5
CDOR,2020-11-09,3.48,4,3.15,3.67,422691,3.36,3.48,12010000,41794800,20
RDI,2020-11-09,2.89,3.28,2.8,3.16,632507,3,3.195,20070000,58002300,25.11
